#Buckets,Keys 1 - rep 1,Keys 1 - rep 2,Keys 1 - rep 3,Keys 3 - rep 1,Keys 3 - rep 2,Keys 3 - rep 3,Keys 6 - rep 1,Keys 6 - rep 2,Keys 6 - rep 3,Keys 9 - rep 1,Keys 9 - rep 2,Keys 9 - rep 3
9.3,56.441610000016226,42.82182000001194,25.141049999991083,33.18075000002864,73.58957999997074,73.11815999997634,57.47130000001198,75.56337000000349,81.837540000015,76.35284999999567,77.7393000000011,83.02643999997963
9.4,35.706059999982244,53.655030000023544,45.80666999998357,71.27954999997746,32.31252000002132,50.052060000016354,48.581100000017614,89.2077300000019,69.25319999998464,69.10775999998441,86.65856999997777,52.00317000000359
9.5,30.689010000001872,53.668349999970815,45.10080000000744,33.36839999999938,37.62377999997261,50.04171000000497,54.19763999997667,31.273650000010093,78.15897000000405,52.38882000002923,63.216180000010354,74.57795999999507
9.6,41.64074999996956,48.1808699999965,50.686829999998736,47.47968000002584,46.05156000001443,45.334079999971436,30.99339000001055,66.80105999997613,51.82803000000422,48.53898000001209,54.81036000000313,48.307770000021264
9.7,36.28215000003547,32.159880000006524,35.4033000000054,42.873299999992014,33.191100000003644,41.043059999989055,48.581099999995786,26.68545000001177,43.29629999999452,52.986419999971986,55.473749999990105,62.880749999974796
9.8,41.56694999998581,42.871590000009746,30.731760000002396,33.31016999998974,21.684779999995953,50.047470000012254,27.719729999989795,44.84412000000157,43.21044000000984,44.92521000000124,39.855420000021695,45.614430000016
9.9,47.50568999997631,26.727209999982733,30.393810000001395,28.69740000001184,40.71483000001899,40.90185000000929,31.039920000017446,26.701380000020436,47.763719999973546,40.859550000001036,39.89411999998265,25.21979999999894
10.0,149.81526000003214,149.86989000000176,136.73447999997734,162.22661999997945,135.0381600000037,172.68957000001683,196.32582000000548,177.9835499999972,168.9922800000204,199.95597000001726,206.76843000000372,214.51275000002352
10.1,0,0,0,0,0,0,0,0,0,0,0,0
10.2,0,0,0,0,0,0,0,0,0,0,0,0
10.3,0,0,0,0,0,0,0,0,0,0,0,0
10.4,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0,0,0,0,0,0,0,0,0,0,0
10.6,0,0,0,0,0,0,0,0,0,0,0,0
10.7,0,0,0,0,0,0,0,0,0,0,0,0
10.8,0,0,0,0,0,0,0,0,0,0,0,0
10.9,0,0,0,0,0,0,0,0,0,0,0,0
11.0,150.14843999998993,208.55546999998478,167.84829000001628,157.39389000000665,166.88042999999743,177.8305499999624,200.71925999996893,142.3662299999778,181.69650000002002,177.95267999999487,206.09658000001946,245.77433999995992
11.1,0,0,0,0,0,0,0,0,0,0,0,0
11.2,0,0,0,0,0,0,0,0,0,0,0,0
11.3,0,0,0,0,0,0,0,0,0,0,0,0
11.4,0,0,0,0,0,0,0,0,0,0,0,0
11.5,0,0,0,0,0,0,0,0,0,0,0,0
11.6,0,0,0,0,0,0,0,0,0,0,0,0
11.7,0,0,0,0,0,0,0,0,0,0,0,0
11.8,0,0,0,0,0,0,0,0,0,0,0,0
11.9,0,0,0,0,0,0,0,0,0,0,0,0
12.0,83.75337000000582,85.53402000002097,81.38484000000608,76.51332000001275,108.21987000000081,100.56726000001072,97.60662000001321,120.43287000001146,94.73462999998446,117.5797799999782,95.93279999998776,102.82554000001983
12.1,0,0,0,0,0,0,0,0,0,0,0,0
12.2,0,0,0,0,0,0,0,0,0,0,0,0
12.3,0,0,0,0,0,0,0,0,0,0,0,0
12.4,0,0,0,0,0,0,0,0,0,0,0,0
12.5,0,0,0,0,0,0,0,0,0,0,0,0
12.6,0,0,0,0,0,0,0,0,0,0,0,0
12.7,0,0,0,0,0,0,0,0,0,0,0,0
12.8,0,0,0,0,0,0,0,0,0,0,0,0
12.9,0,0,0,0,0,0,0,0,0,0,0,0
13.0,46.39634999999544,53.6495400000058,60.931799999998475,47.851200000011886,42.71624999999767,59.52870000000257,59.40701999999874,71.39078999999037,43.14500999998563,69.44328000002133,63.17685000000347,79.30827000000863
13.1,0,0,0,0,0,0,0,0,0,0,0,0
13.2,0,0,0,0,0,0,0,0,0,0,0,0
13.3,0,0,0,0,0,0,0,0,0,0,0,0
13.4,0,0,0,0,0,0,0,0,0,0,0,0
13.5,0,0,0,0,0,0,0,0,0,0,0,0
13.6,0,0,0,0,0,0,0,0,0,0,0,0
13.7,0,0,0,0,0,0,0,0,0,0,0,0
13.8,0,0,0,0,0,0,0,0,0,0,0,0
13.9,0,0,0,0,0,0,0,0,0,0,0,0
14.0,47.80998000000545,26.746019999976852,30.152879999994184,52.637039999979606,34.13619000000472,58.70069999999396,36.07577999999921,48.46409999999014,55.99287000001641,53.049149999984365,39.368519999989076,39.66993000000366
